concurso;strategy;ordering;distribution_id;hits;hit_14;hit_13;hit_12;p13_plus_empirical;p12_plus_empirical;double_games;ticket
1165;margin;margin;T1=14|T2=5|T3=0;7;0;0;0;0.00628931;0.05031447;2,4,5,7,11;1|12|1|12|1X|2|12|1|2|2|X2|1|2|1
1165;ratio;ratio;T1=14|T2=5|T3=0;7;0;0;0;0.00943396;0.05031447;2,4,5,7,11;1|12|1|12|1X|2|12|1|2|2|X2|1|2|1
1165;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00628931;0.03773585;1,2,4,6,7;1X|12|1|12|1|X2|12|1|2|2|2|1|2|1
1165;hist_top2;hist_top2;T1=14|T2=5|T3=0;7;0;0;0;0.00628931;0.04716981;1,2,4,7,14;1X|12|1|12|1|2|12|1|2|2|2|1|2|1X
1165;exact;exact;T1=14|T2=5|T3=0;7;0;0;0;0.00943396;0.05345912;2,4,5,7,11;1|12|1|12|1X|2|12|1|2|2|X2|1|2|1
1166;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00940439;0.05015674;1,2,3,9,10;1X|X2|1X|2|1|1|2|1|1X|12|2|1|1|1
1166;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00940439;0.05015674;1,2,3,9,10;1X|X2|1X|2|1|1|2|1|1X|12|2|1|1|1
1166;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.00940439;0.05642633;1,2,3,9,10;1X|X2|1X|2|1|1|2|1|1X|12|2|1|1|1
1166;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00626959;0.05015674;1,2,3,9,10;1X|X2|1X|2|1|1|2|1|1X|12|2|1|1|1
1166;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.00940439;0.05015674;1,2,3,9,10;1X|X2|1X|2|1|1|2|1|1X|12|2|1|1|1
1166;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00626959;0.03761755;1,4,6,7,14;1X|2|1|X2|1|1X|X2|1|1|1|2|1|1|1X
1166;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00626959;0.04702194;1,2,4,7,14;1X|X2|1|X2|1|1|X2|1|1|1|2|1|1|1X
1166;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.00940439;0.05329154;1,2,3,9,10;1X|X2|1X|2|1|1|2|1|1X|12|2|1|1|1
1167;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00937500;0.05000000;1,2,3,4,10;X2|1X|12|12|2|1|2|1|1|12|2|1|1|1
1167;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00937500;0.05000000;1,2,3,4,10;X2|1X|12|12|2|1|2|1|1|12|2|1|1|1
1167;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.00937500;0.05625000;1,2,3,4,10;X2|1X|12|12|2|1|2|1|1|12|2|1|1|1
1167;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00625000;0.05000000;1,2,3,4,10;X2|1X|12|12|2|1|2|1|1|12|2|1|1|1
1167;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.00937500;0.05000000;1,2,3,4,10;X2|1X|12|12|2|1|2|1|1|12|2|1|1|1
1167;hist_top1;hist_top1;T1=14|T2=5|T3=0;11;0;0;0;0.00625000;0.03750000;1,2,4,6,7;X2|1X|1|12|2|1X|X2|1|1|2|2|1|1|1
1167;hist_top2;hist_top2;T1=14|T2=5|T3=0;11;0;0;0;0.00625000;0.04687500;1,2,4,7,14;X2|1X|1|12|2|1|X2|1|1|2|2|1|1|1X
1167;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.00937500;0.05312500;1,2,3,4,10;X2|1X|12|12|2|1|2|1|1|12|2|1|1|1
1168;gain;gain;T1=14|T2=5|T3=0;5;0;0;0;0.00934579;0.04984424;3,4,5,8,11;2|1|12|12|12|1|1|1X|1|1|12|2|1|1
1168;top2_probability;top2_probability;T1=14|T2=5|T3=0;5;0;0;0;0.00934579;0.04984424;3,4,5,8,11;2|1|12|12|12|1|1|1X|1|1|12|2|1|1
1168;uncertainty;uncertainty;T1=14|T2=5|T3=0;5;0;0;0;0.00934579;0.05607477;3,4,5,8,11;2|1|12|12|12|1|1|1X|1|1|12|2|1|1
1168;margin;margin;T1=14|T2=5|T3=0;5;0;0;0;0.00623053;0.04984424;3,4,5,8,11;2|1|12|12|12|1|1|1X|1|1|12|2|1|1
1168;ratio;ratio;T1=14|T2=5|T3=0;5;0;0;0;0.00934579;0.04984424;3,4,5,8,11;2|1|12|12|12|1|1|1X|1|1|12|2|1|1
1168;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00623053;0.03738318;1,2,4,6,7;X2|1X|1|12|1|1X|12|1|1|1|2|2|1|1
1168;hist_top2;hist_top2;T1=14|T2=5|T3=0;7;0;0;0;0.00623053;0.04672897;1,2,4,7,14;X2|1X|1|12|1|1|12|1|1|1|2|2|1|1X
1168;exact;exact;T1=14|T2=5|T3=0;5;0;0;0;0.00934579;0.05295950;3,4,5,8,11;2|1|12|12|12|1|1|1X|1|1|12|2|1|1
1169;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00931677;0.04968944;4,5,9,10,11;1|2|1|12|1X|2|1|1|1X|X2|12|2|1|1
1169;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00931677;0.04968944;4,5,9,10,11;1|2|1|12|1X|2|1|1|1X|X2|12|2|1|1
1169;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.00931677;0.05590062;4,5,6,10,11;1|2|1|12|1X|X2|1|1|1|X2|12|2|1|1
1169;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00621118;0.04968944;4,5,6,10,11;1|2|1|12|1X|X2|1|1|1|X2|12|2|1|1
1169;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00931677;0.04968944;4,5,6,10,11;1|2|1|12|1X|X2|1|1|1|X2|12|2|1|1
1169;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00621118;0.03726708;1,2,4,6,7;1X|X2|1|12|1|X2|1X|1|1|2|2|2|1|1
1169;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00621118;0.04658385;1,2,4,7,14;1X|X2|1|12|1|2|1X|1|1|2|2|2|1|1X
1169;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00931677;0.05279503;4,5,6,10,11;1|2|1|12|1X|X2|1|1|1|X2|12|2|1|1
1170;gain;gain;T1=14|T2=5|T3=0;13;0;1;0;0.01238390;0.05263158;1,5,8,9,14;X2|2|1|2|12|1|1|12|X2|1|2|1|2|X2
1170;top2_probability;top2_probability;T1=14|T2=5|T3=0;13;0;1;0;0.01238390;0.05263158;1,5,8,9,14;X2|2|1|2|12|1|1|12|X2|1|2|1|2|X2
1170;uncertainty;uncertainty;T1=14|T2=5|T3=0;13;0;1;0;0.01238390;0.05882353;1,5,8,9,14;X2|2|1|2|12|1|1|12|X2|1|2|1|2|X2
1170;margin;margin;T1=14|T2=5|T3=0;13;0;1;0;0.00928793;0.05263158;1,5,8,9,14;X2|2|1|2|12|1|1|12|X2|1|2|1|2|X2
1170;ratio;ratio;T1=14|T2=5|T3=0;13;0;1;0;0.01238390;0.05263158;1,5,8,9,14;X2|2|1|2|12|1|1|12|X2|1|2|1|2|X2
1170;hist_top1;hist_top1;T1=14|T2=5|T3=0;12;0;0;1;0.00619195;0.04024768;1,2,4,6,7;X2|X2|1|X2|1|1X|1X|1|2|1|2|1|2|2
1170;hist_top2;hist_top2;T1=14|T2=5|T3=0;12;0;0;1;0.00619195;0.04953560;1,2,4,7,14;X2|X2|1|X2|1|1|1X|1|2|1|2|1|2|X2
1170;exact;exact;T1=14|T2=5|T3=0;13;0;1;0;0.01238390;0.05572755;1,5,8,9,14;X2|2|1|2|12|1|1|12|X2|1|2|1|2|X2
1171;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.01234568;0.05246914;1,2,4,11,14;12|1X|2|12|1|1|1|1|1|1|12|1|2|12
1171;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.01234568;0.05246914;1,2,4,11,14;12|1X|2|12|1|1|1|1|1|1|12|1|2|12
1171;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.01234568;0.05864198;1,4,7,11,14;12|1|2|12|1|1|1X|1|1|1|12|1|2|12
1171;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00925926;0.05246914;1,4,7,11,14;12|1|2|12|1|1|1X|1|1|1|12|1|2|12
1171;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.01234568;0.05246914;1,4,7,11,14;12|1|2|12|1|1|1X|1|1|1|12|1|2|12
1171;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00617284;0.04012346;1,2,4,6,7;12|1X|2|12|1|1X|1X|1|1|1|2|1|2|1
1171;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00617284;0.04938272;1,2,4,7,14;12|1X|2|12|1|1|1X|1|1|1|2|1|2|12
1171;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.01234568;0.05555556;1,4,7,11,14;12|1|2|12|1|1|1X|1|1|1|12|1|2|12
1172;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.01230769;0.05230769;2,4,5,13,14;1|X2|1|12|X2|1|1|1|2|2|1|1|12|1X
1172;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.01230769;0.05230769;2,4,5,13,14;1|X2|1|12|X2|1|1|1|2|2|1|1|12|1X
1172;uncertainty;uncertainty;T1=14|T2=5|T3=0;9;0;0;0;0.01230769;0.05846154;2,4,5,13,14;1|X2|1|12|X2|1|1|1|2|2|1|1|12|1X
1172;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00923077;0.05230769;2,4,5,13,14;1|X2|1|12|X2|1|1|1|2|2|1|1|12|1X
1172;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.01230769;0.05230769;2,4,5,13,14;1|X2|1|12|X2|1|1|1|2|2|1|1|12|1X
1172;hist_top1;hist_top1;T1=14|T2=5|T3=0;8;0;0;0;0.00615385;0.04000000;1,2,4,6,7;1X|X2|1|12|2|1X|1X|1|2|2|1|1|1|1
1172;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00615385;0.04923077;1,2,4,7,14;1X|X2|1|12|2|1|1X|1|2|2|1|1|1|1X
1172;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.01230769;0.05538462;2,4,5,13,14;1|X2|1|12|X2|1|1|1|2|2|1|1|12|1X
1173;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.01226994;0.05214724;4,5,6,10,14;1|1|2|X2|1X|12|1|1|1|12|1|2|2|12
1173;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.01226994;0.05214724;4,5,6,10,14;1|1|2|X2|1X|12|1|1|1|12|1|2|2|12
1173;uncertainty;uncertainty;T1=14|T2=5|T3=0;9;0;0;0;0.01226994;0.05828221;4,5,6,10,14;1|1|2|X2|1X|12|1|1|1|12|1|2|2|12
1173;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00920245;0.05214724;4,5,6,10,14;1|1|2|X2|1X|12|1|1|1|12|1|2|2|12
1173;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.01226994;0.05214724;4,5,6,10,14;1|1|2|X2|1X|12|1|1|1|12|1|2|2|12
1173;hist_top1;hist_top1;T1=14|T2=5|T3=0;10;0;0;0;0.00613497;0.03987730;1,2,4,6,7;1X|1X|2|X2|1|12|12|1|1|2|1|2|2|2
1173;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00613497;0.04907975;1,2,4,7,14;1X|1X|2|X2|1|1|12|1|1|2|1|2|2|12
1173;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.01226994;0.05521472;4,5,6,10,14;1|1|2|X2|1X|12|1|1|1|12|1|2|2|12
1174;gain;gain;T1=14|T2=5|T3=0;8;0;0;0;0.01223242;0.05198777;1,4,5,6,10;12|1|2|X2|1X|1X|1|1|1|12|1|1|1|1
1174;top2_probability;top2_probability;T1=14|T2=5|T3=0;8;0;0;0;0.01223242;0.05198777;1,4,5,6,10;12|1|2|X2|1X|1X|1|1|1|12|1|1|1|1
1174;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.01223242;0.05810398;1,4,5,6,10;12|1|2|X2|1X|1X|1|1|1|12|1|1|1|1
1174;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00917431;0.05198777;1,4,5,6,10;12|1|2|X2|1X|1X|1|1|1|12|1|1|1|1
1174;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.01223242;0.05198777;1,4,5,6,10;12|1|2|X2|1X|1X|1|1|1|12|1|1|1|1
1174;hist_top1;hist_top1;T1=14|T2=5|T3=0;8;0;0;0;0.00611621;0.03975535;1,2,4,6,7;12|1X|2|X2|1|1X|12|1|1|1|1|1|1|1
1174;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00611621;0.04892966;1,2,4,7,14;12|1X|2|X2|1|1|12|1|1|1|1|1|1|1X
1174;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.01223242;0.05504587;1,4,5,6,10;12|1|2|X2|1X|1X|1|1|1|12|1|1|1|1
1175;gain;gain;T1=14|T2=5|T3=0;6;0;0;0;0.01219512;0.05182927;1,3,6,7,13;12|1|1X|1|1|1X|1X|1|1|1|1|1|12|1
1175;top2_probability;top2_probability;T1=14|T2=5|T3=0;6;0;0;0;0.01219512;0.05182927;1,3,6,7,13;12|1|1X|1|1|1X|1X|1|1|1|1|1|12|1
1175;uncertainty;uncertainty;T1=14|T2=5|T3=0;6;0;0;0;0.01219512;0.05792683;1,3,6,7,13;12|1|1X|1|1|1X|1X|1|1|1|1|1|12|1
1175;margin;margin;T1=14|T2=5|T3=0;6;0;0;0;0.00914634;0.05182927;1,3,6,7,13;12|1|1X|1|1|1X|1X|1|1|1|1|1|12|1
1175;ratio;ratio;T1=14|T2=5|T3=0;6;0;0;0;0.01219512;0.05182927;1,3,6,7,13;12|1|1X|1|1|1X|1X|1|1|1|1|1|12|1
1175;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00609756;0.03963415;1,2,4,6,7;12|1X|1|12|1|1X|1X|1|1|1|1|1|1|1
1175;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00609756;0.04878049;1,2,4,7,14;12|1X|1|12|1|1|1X|1|1|1|1|1|1|1X
1175;exact;exact;T1=14|T2=5|T3=0;6;0;0;0;0.01219512;0.05487805;1,3,6,7,13;12|1|1X|1|1|1X|1X|1|1|1|1|1|12|1
1176;gain;gain;T1=14|T2=5|T3=0;7;0;0;0;0.01215805;0.05167173;3,5,7,11,13;1|2|12|1|12|2|1X|1|1|1|X2|2|12|1
1176;top2_probability;top2_probability;T1=14|T2=5|T3=0;7;0;0;0;0.01215805;0.05167173;3,5,7,11,13;1|2|12|1|12|2|1X|1|1|1|X2|2|12|1
1176;uncertainty;uncertainty;T1=14|T2=5|T3=0;7;0;0;0;0.01215805;0.05775076;3,5,7,8,13;1|2|12|1|12|2|1X|12|1|1|2|2|12|1
1176;margin;margin;T1=14|T2=5|T3=0;7;0;0;0;0.00911854;0.05167173;1,3,5,7,13;1X|2|12|1|12|2|1X|1|1|1|2|2|12|1
1176;ratio;ratio;T1=14|T2=5|T3=0;7;0;0;0;0.01215805;0.05167173;1,3,5,7,13;1X|2|12|1|12|2|1X|1|1|1|2|2|12|1
1176;hist_top1;hist_top1;T1=14|T2=5|T3=0;6;0;0;0;0.00607903;0.03951368;1,2,4,6,7;1X|X2|2|1X|2|X2|1X|1|1|1|2|2|2|1
1176;hist_top2;hist_top2;T1=14|T2=5|T3=0;6;0;0;0;0.00607903;0.04863222;1,2,7,10,14;1X|X2|2|1|2|2|1X|1|1|1X|2|2|2|1X
1176;exact;exact;T1=14|T2=5|T3=0;7;0;0;0;0.01215805;0.05471125;1,3,5,7,13;1X|2|12|1|12|2|1X|1|1|1|2|2|12|1
1177;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.01212121;0.05151515;2,6,12,13,14;1|1X|1|1|1|1X|1|2|2|1|2|12|1X|12
1177;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.01212121;0.05151515;2,6,12,13,14;1|1X|1|1|1|1X|1|2|2|1|2|12|1X|12
1177;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.01212121;0.05757576;2,8,12,13,14;1|1X|1|1|1|1|1|12|2|1|2|12|1X|12
1177;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00909091;0.05151515;2,8,12,13,14;1|1X|1|1|1|1|1|12|2|1|2|12|1X|12
1177;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.01212121;0.05151515;2,8,12,13,14;1|1X|1|1|1|1|1|12|2|1|2|12|1X|12
1177;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00606061;0.03939394;1,4,6,7,14;1X|1|1|1X|1|1X|1X|2|2|1|2|1|1|12
1177;hist_top2;hist_top2;T1=14|T2=5|T3=0;7;0;0;0;0.00606061;0.04848485;1,2,7,10,14;1X|1X|1|1|1|1|1X|2|2|1X|2|1|1|12
1177;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.01212121;0.05454545;2,8,12,13,14;1|1X|1|1|1|1|1|12|2|1|2|12|1X|12
1178;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.01208459;0.05135952;2,3,6,11,12;1|1X|12|1|1|1X|1|1|1|1|12|12|1|1
1178;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.01208459;0.05135952;2,3,6,11,12;1|1X|12|1|1|1X|1|1|1|1|12|12|1|1
1178;uncertainty;uncertainty;T1=14|T2=5|T3=0;9;0;0;0;0.01208459;0.05740181;2,3,6,11,12;1|1X|12|1|1|1X|1|1|1|1|12|12|1|1
1178;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00906344;0.05135952;2,3,6,11,12;1|1X|12|1|1|1X|1|1|1|1|12|12|1|1
1178;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.01208459;0.05135952;2,3,6,11,12;1|1X|12|1|1|1X|1|1|1|1|12|12|1|1
1178;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00604230;0.03927492;1,4,6,7,14;1X|1|1|1X|1|1X|1X|1|1|1|2|1|1|1X
1178;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00604230;0.04833837;1,2,7,10,14;1X|1X|1|1|1|1|1X|1|1|1X|2|1|1|1X
1178;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.01208459;0.05438066;2,3,6,11,12;1|1X|12|1|1|1X|1|1|1|1|12|12|1|1
1179;gain;gain;T1=14|T2=5|T3=0;8;0;0;0;0.01204819;0.05120482;2,4,5,11,13;1|12|1|1X|1X|1|1|1|2|1|12|1|12|1
1179;top2_probability;top2_probability;T1=14|T2=5|T3=0;8;0;0;0;0.01204819;0.05120482;2,4,5,11,13;1|12|1|1X|1X|1|1|1|2|1|12|1|12|1
1179;uncertainty;uncertainty;T1=14|T2=5|T3=0;7;0;0;0;0.01204819;0.05722892;2,3,4,11,13;1|12|1X|1X|1|1|1|1|2|1|12|1|12|1
1179;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00903614;0.05120482;2,4,5,11,13;1|12|1|1X|1X|1|1|1|2|1|12|1|12|1
1179;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.01204819;0.05120482;2,4,5,11,13;1|12|1|1X|1X|1|1|1|2|1|12|1|12|1
1179;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00602410;0.03915663;1,4,6,7,14;1X|2|1|1X|1|1X|1X|1|2|1|2|1|2|1X
1179;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00602410;0.04819277;1,2,7,10,14;1X|12|1|1|1|1|1X|1|2|1X|2|1|2|1X
1179;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.01204819;0.05421687;2,4,5,11,13;1|12|1|1X|1X|1|1|1|2|1|12|1|12|1
1180;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.01201201;0.05105105;2,6,7,11,12;1|12|1|1|1|1X|12|1|1|1|1X|12|1|1
1180;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.01201201;0.05105105;2,6,7,11,12;1|12|1|1|1|1X|12|1|1|1|1X|12|1|1
1180;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.01201201;0.05705706;2,6,7,12,13;1|12|1|1|1|1X|12|1|1|1|1|12|12|1
1180;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00900901;0.05105105;2,6,7,12,13;1|12|1|1|1|1X|12|1|1|1|1|12|12|1
1180;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.01201201;0.05105105;2,6,7,12,13;1|12|1|1|1|1X|12|1|1|1|1|12|12|1
1180;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00600601;0.03903904;1,4,6,7,14;1X|1|1|1X|1|1X|12|1|1|1|1|1|1|1X
1180;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00600601;0.04804805;1,2,7,10,14;1X|12|1|1|1|1|12|1|1|1X|1|1|1|1X
1180;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.01201201;0.05405405;2,6,7,12,13;1|12|1|1|1|1X|12|1|1|1|1|12|12|1
1181;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.01197605;0.05089820;7,9,12,13,14;2|1|1|1|1|1|X2|1|1X|1|1|1X|12|12
1181;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.01197605;0.05089820;7,9,12,13,14;2|1|1|1|1|1|X2|1|1X|1|1|1X|12|12
1181;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.01197605;0.05688623;4,7,10,13,14;2|1|1|12|1|1|X2|1|1|1X|1|1|12|12
1181;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00898204;0.05089820;4,7,10,13,14;2|1|1|12|1|1|X2|1|1|1X|1|1|12|12
1181;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.01197605;0.05089820;4,7,10,13,14;2|1|1|12|1|1|X2|1|1|1X|1|1|12|12
1181;hist_top1;hist_top1;T1=14|T2=5|T3=0;12;0;0;1;0.00598802;0.04191617;1,4,6,7,14;X2|1|1|12|1|1X|X2|1|1|1|1|1|2|12
1181;hist_top2;hist_top2;T1=14|T2=5|T3=0;11;0;0;0;0.00598802;0.04790419;1,2,7,10,14;X2|1X|1|1|1|1|X2|1|1|1X|1|1|2|12
1181;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.01197605;0.05389222;4,7,10,13,14;2|1|1|12|1|1|X2|1|1|1X|1|1|12|12
1182;gain;gain;T1=14|T2=5|T3=0;6;0;0;0;0.01194030;0.05074627;2,3,6,8,12;2|X2|1X|1|1|12|1|1X|1|1|1|X2|2|1
1182;top2_probability;top2_probability;T1=14|T2=5|T3=0;6;0;0;0;0.01194030;0.05074627;2,3,6,8,12;2|X2|1X|1|1|12|1|1X|1|1|1|X2|2|1
1182;uncertainty;uncertainty;T1=14|T2=5|T3=0;6;0;0;0;0.01194030;0.05671642;1,5,6,8,12;X2|2|1|1|1X|12|1|1X|1|1|1|X2|2|1
1182;margin;margin;T1=14|T2=5|T3=0;6;0;0;0;0.00895522;0.05074627;1,2,6,8,12;X2|X2|1|1|1|12|1|1X|1|1|1|X2|2|1
1182;ratio;ratio;T1=14|T2=5|T3=0;6;0;0;0;0.01194030;0.05074627;1,2,6,8,12;X2|X2|1|1|1|12|1|1X|1|1|1|X2|2|1
1182;hist_top1;hist_top1;T1=14|T2=5|T3=0;5;0;0;0;0.00597015;0.04179104;1,4,6,7,14;X2|2|1|1X|1|12|1X|1|1|1|1|2|2|1X
1182;hist_top2;hist_top2;T1=14|T2=5|T3=0;6;0;0;0;0.00597015;0.04776119;1,2,7,10,14;X2|X2|1|1|1|2|1X|1|1|1X|1|2|2|1X
1182;exact;exact;T1=14|T2=5|T3=0;6;0;0;0;0.01194030;0.05373134;1,2,6,8,12;X2|X2|1|1|1|12|1|1X|1|1|1|X2|2|1
1183;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.01190476;0.05059524;3,4,5,8,10;1|1|1X|1X|12|1|1|1X|1|12|1|1|1|1
1183;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.01190476;0.05059524;3,4,5,8,10;1|1|1X|1X|12|1|1|1X|1|12|1|1|1|1
1183;uncertainty;uncertainty;T1=14|T2=5|T3=0;9;0;0;0;0.01190476;0.05654762;4,5,6,7,10;1|1|1|1X|12|1X|12|1|1|12|1|1|1|1
1183;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00892857;0.05059524;4,5,6,7,10;1|1|1|1X|12|1X|12|1|1|12|1|1|1|1
1183;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.01190476;0.05059524;4,5,7,8,10;1|1|1|1X|12|1|12|1X|1|12|1|1|1|1
1183;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00595238;0.04166667;1,4,6,7,14;1X|1|1|1X|2|1X|12|1|1|1|1|1|1|1X
1183;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00595238;0.04761905;1,2,7,10,14;1X|1X|1|1|2|1|12|1|1|12|1|1|1|1X
1183;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.01190476;0.05357143;4,5,7,8,10;1|1|1|1X|12|1|12|1X|1|12|1|1|1|1
1184;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.01186944;0.05044510;6,9,10,11,13;1|2|2|1|1|X2|2|2|X2|X2|X2|2|X2|1
1184;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.01186944;0.05044510;6,9,10,11,13;1|2|2|1|1|X2|2|2|X2|X2|X2|2|X2|1
1184;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.01186944;0.05637982;6,9,10,11,13;1|2|2|1|1|X2|2|2|X2|X2|X2|2|X2|1
1184;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00890208;0.05044510;6,9,10,11,13;1|2|2|1|1|X2|2|2|X2|X2|X2|2|X2|1
1184;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.01186944;0.05044510;6,9,10,11,13;1|2|2|1|1|X2|2|2|X2|X2|X2|2|X2|1
1184;hist_top1;hist_top1;T1=14|T2=5|T3=0;8;0;0;0;0.00593472;0.04154303;1,4,6,7,14;1X|2|2|1X|1|X2|X2|2|2|2|2|2|2|1X
1184;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00593472;0.04747774;1,2,7,10,14;1X|X2|2|1|1|2|X2|2|2|X2|2|2|2|1X
1184;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.01186944;0.05341246;6,9,10,11,13;1|2|2|1|1|X2|2|2|X2|X2|X2|2|X2|1
1185;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.01183432;0.05029586;2,8,10,13,14;2|1X|1|1|1|1|1|12|2|1X|1|1|12|1X
